year,volume,first,last,doi
2002,57,483,,10.2307/4111132
2002,57,483,,10.2307/4111132
2002,57,769,,10.2307/4115715
2002,57,248,,10.2307/4110846
2002,57,491,,10.2307/4111134
2002,57,625,,10.2307/4110990
2002,57,755,,10.2307/4111012
2002,57,729,,10.2307/4111007
2002,57,687,,10.2307/4111000
2002,57,396,,10.2307/4111115
2002,57,885,,10.2307/4115719
2002,57,997,,10.2307/4115732
2002,57,705,,10.2307/4111003
2002,57,565,,10.2307/4110986
2002,57,911,,10.2307/4115721
2002,57,458,,10.2307/4111125
2002,57,257,,10.2307/4111111
2002,57,513,,10.2307/4110984
2002,57,989,,10.2307/4115730
2002,57,971,,10.2307/4115727
2002,57,470,,10.2307/4111128
2002,57,495,,10.2307/4111135
2002,57,762,,10.2307/4111014
2002,57,222,,10.2307/4110835
2002,57,403,,10.2307/4111117
2002,57,195,,10.2307/4110828
2002,57,505,,10.2307/4111139
2002,57,231,,10.2307/4110838
2002,57,735,,10.2307/4111008
2002,57,239,,10.2307/4110842
2002,57,417,,10.2307/4111119
2002,57,235,,10.2307/4110840
2002,57,639,,10.2307/4110993
2002,57,251,,10.2307/4110847
2002,57,416,,10.2307/4111118
2002,57,1,,10.2307/4110822
2002,57,747,,10.2307/4111010
2002,57,503,,10.2307/4111138
2002,57,223,,10.2307/4110836
2002,57,451,,10.2307/4111124
2002,57,661,,10.2307/4110996
2002,57,985,,10.2307/4115729
2002,57,693,,10.2307/4111001
2002,57,227,,10.2307/4110837
2002,57,234,,10.2307/4110839
2002,57,827,,10.2307/4115716
2002,57,955,,10.2307/4115725
2002,57,375,,10.2307/4111113
2002,57,397,,10.2307/4111116
2002,57,993,,10.2307/4115731
2002,57,647,,10.2307/4110994
2002,57,741,,10.2307/4111009
2002,57,205,,10.2307/4110830
2002,57,141,,10.2307/4110825
2002,57,669,,10.2307/4110997
2002,57,1007,,10.2307/4115735
2002,57,363,,10.2307/4111112
2002,57,506,,10.2307/4111140
2002,57,240,,10.2307/4110843
2002,57,963,,10.2307/4115726
2002,57,925,,10.2307/4115722
2002,57,85,,10.2307/4110823
2002,57,465,,10.2307/4111127
2002,57,423,,10.2307/4111120
2002,57,213,,10.2307/4110833
2002,57,653,,10.2307/4110995
2002,57,445,,10.2307/4111123
2002,57,459,,10.2307/4111126
2002,57,635,,10.2307/4110992
2002,57,867,,10.2307/4115718
2002,57,585,,10.2307/4110987
2002,57,479,,10.2307/4111131
2002,57,937,,10.2307/4115723
2002,57,763,,10.2307/4111015
2002,57,389,,10.2307/4111114
2002,57,681,,10.2307/4110999
2002,57,765,,10.2307/4111016
2002,57,1001,,10.2307/4115733
2002,57,634,,10.2307/4110991
2002,57,487,,10.2307/4111133
2002,57,1005,,10.2307/4115734
2002,57,508,,10.2307/4111141
2002,57,943,,10.2307/4115724
2002,57,204,,10.2307/4110829
2002,57,478,,10.2307/4111130
2002,57,675,,10.2307/4110998
2002,57,901,,10.2307/4115720
2002,57,719,,10.2307/4111005
2002,57,471,,10.2307/4111129
2002,57,613,,10.2307/4110989
2002,57,533,,10.2307/4110985
2002,57,435,,10.2307/4111121
2002,57,238,,10.2307/4110841
2002,57,210,,10.2307/4110831
2002,57,711,,10.2307/4111004
2002,57,766,,10.2307/4111017
2002,57,599,,10.2307/4110988
2002,57,499,,10.2307/4111136
2002,57,244,,10.2307/4110845
2002,57,759,,10.2307/4111013
2002,57,194,,10.2307/4110827
2002,57,502,,10.2307/4111137
2002,57,751,,10.2307/4111011
2002,57,444,,10.2307/4111122
2002,57,979,,10.2307/4115728
2002,57,242,,10.2307/4110844
2002,57,219,,10.2307/4110834
2002,57,853,,10.2307/4115717
2002,57,183,,10.2307/4110826
2003,58,929,,10.2307/4111206
2003,58,987,,10.2307/4111214
2003,58,195,,10.2307/4119362
2003,58,453,,10.2307/4120628
2003,58,977,,10.2307/4111212
2003,58,765,,10.2307/4111159
2003,58,467,,10.2307/4120630
2003,58,951,,10.2307/4111208
2003,58,495,,10.2307/4120635
2003,58,995,,10.2307/4111216
2003,58,767,,10.2307/4111160
2003,58,437,,10.2307/4120626
2003,58,447,,10.2307/4120627
2003,58,833,,10.2307/4111200
2003,58,903,,10.2307/4111203
2003,58,749,,10.2307/4111156
2003,58,647,,10.2307/4111147
2003,58,909,,10.2307/4111204
2003,58,229,,10.2307/4119367
2003,58,507,,10.2307/4120638
2003,58,867,,10.2307/4111201
2003,58,233,,10.2307/4119368
2003,58,509,,10.2307/4120639
2003,58,296,,10.2307/4120617
2003,58,174,,10.2307/4119359
2003,58,503,,10.2307/4120637
2003,58,723,,10.2307/4111151
2003,58,415,,10.2307/4120624
2003,58,389,,10.2307/4120622
2003,58,242,,10.2307/4119371
2003,58,237,,10.2307/4119370
2003,58,403,,10.2307/4120623
2003,58,329,,10.2307/4120619
2003,58,939,,10.2307/4111207
2003,58,743,,10.2307/4111155
2003,58,479,,10.2307/4120632
2003,58,957,,10.2307/4111209
2003,58,254,,10.2307/4119375
2003,58,485,,10.2307/4120633
2003,58,427,,10.2307/4120625
2003,58,727,,10.2307/4111152
2003,58,473,,10.2307/4120631
2003,58,679,,10.2307/4111148
2003,58,1,,10.2307/4119356
2003,58,919,,10.2307/4111205
2003,58,889,,10.2307/4111202
2003,58,175,,10.2307/4119360
2003,58,297,,10.2307/4120618
2003,58,351,,10.2307/4120620
2003,58,739,,10.2307/4111154
2003,58,253,,10.2307/4119374
2003,58,213,,10.2307/4119364
2003,58,247,,10.2307/4119373
2003,58,733,,10.2307/4111153
2003,58,763,,10.2307/4111158
2003,58,510,,10.2307/4120640
2003,58,205,,10.2307/4119363
2003,58,991,,10.2307/4111215
2003,58,499,,10.2307/4120636
2003,58,185,,10.2307/4119361
2003,58,243,,10.2307/4119372
2003,58,981,,10.2307/4111213
2003,58,971,,10.2307/4111211
2003,58,219,,10.2307/4119365
2003,58,371,,10.2307/4120621
2003,58,703,,10.2307/4111149
2003,58,225,,10.2307/4119366
2003,58,491,,10.2307/4120634
2003,58,513,,10.2307/4111145
2003,58,965,,10.2307/4111210
2003,58,713,,10.2307/4111150
2003,58,83,,10.2307/4119357
2003,58,769,,10.2307/4111199
2003,58,759,,10.2307/4111157
2003,58,459,,10.2307/4120629
2003,58,257,,10.2307/4120616
2003,58,236,,10.2307/4119369
2003,58,131,,10.2307/4119358
2003,58,597,,10.2307/4111146
2004,59,129,,10.2307/4111085
2004,59,169,,10.2307/4111101
2004,59,617,,10.2307/4110922
2004,59,468,,10.2307/4110953
2004,59,297,,10.2307/4115864
2004,59,593,,10.2307/4110917
2004,59,633,,10.2307/4110926
2004,59,599,,10.2307/4110918
2004,59,304,,10.2307/4115866
2004,59,174,,10.2307/4111104
2004,59,581,,10.2307/4110915
2004,59,415,,10.2307/4110951
2004,59,175,,10.2307/4111106
2004,59,305,,10.2307/4115867
2004,59,497,,10.2307/4110905
2004,59,87,,10.2307/4111078
2004,59,613,,10.2307/4110921
2004,59,337,,10.2307/4110949
2004,59,141,,10.2307/4111089
2004,59,605,,10.2307/4110919
2004,59,573,,10.2307/4110914
2004,59,653,,10.2307/4110932
2004,59,27,,10.2307/4111072
2004,59,593,,10.2307/4110917
2004,59,541,,10.2307/4110908
2004,59,329,,10.2307/4115874
2004,59,521,,10.2307/4110906
2004,59,637,,10.2307/4110927
2004,59,334,,10.2307/4115880
2004,59,174,,10.2307/4111105
2004,59,157,,10.2307/4111093
2004,59,321,,10.2307/4115871
2004,59,153,,10.2307/4111092
2004,59,639,,10.2307/4110928
2004,59,559,,10.2307/4110911
2004,59,569,,10.2307/4110913
2004,59,207,,10.2307/4115851
2004,59,469,,10.2307/4110954
2004,59,493,,10.2307/4110957
2004,59,177,,10.2307/4115848
2004,59,160,,10.2307/4111094
2004,59,325,,10.2307/4115872
2004,59,195,,10.2307/4115850
2004,59,332,,10.2307/4115878
2004,59,330,,10.2307/4115875
2004,59,483,,10.2307/4110955
2004,59,379,,10.2307/4110950
2004,59,332,,10.2307/4115877
2004,59,168,,10.2307/4111100
2004,59,77,,10.2307/4111077
2004,59,585,,10.2307/4110916
2004,59,315,,10.2307/4115869
2004,59,453,,10.2307/4110952
2004,59,629,,10.2307/4110925
2004,59,565,,10.2307/4110912
2004,59,128,,10.2307/4111084
2004,59,95,,10.2307/4111079
2004,59,167,,10.2307/4111099
2004,59,285,,10.2307/4115862
2004,59,327,,10.2307/4115873
2004,59,69,,10.2307/4111075
2004,59,651,,10.2307/4110930
2004,59,531,,10.2307/4110907
2004,59,241,,10.2307/4115856
2004,59,301,,10.2307/4115865
2004,59,496,,10.2307/4110959
2004,59,625,,10.2307/4110924
2004,59,495,,10.2307/4110958
2004,59,311,,10.2307/4115868
2004,59,61,,10.2307/4111074
2004,59,247,,10.2307/4115857
2004,59,335,,10.2307/4115881
2004,59,111,,10.2307/4111081
2004,59,547,,10.2307/4110909
2004,59,140,,10.2307/4111088
2004,59,251,,10.2307/4115858
2004,59,223,,10.2307/4115853
2004,59,269,,10.2307/4115860
2004,59,171,,10.2307/4111103
2004,59,233,,10.2307/4115855
2004,59,137,,10.2307/4111087
2004,59,319,,10.2307/4115870
2004,59,189,,10.2307/4115849
2004,59,227,,10.2307/4115854
2004,59,163,,10.2307/4111096
2004,59,489,,10.2307/4110956
2004,59,133,,10.2307/4111086
2004,59,609,,10.2307/4110920
2004,59,621,,10.2307/4110923
2004,59,123,,10.2307/4111083
2004,59,277,,10.2307/4115861
2004,59,555,,10.2307/4110910
2004,59,1,,10.2307/4111071
2004,59,103,,10.2307/4111080
2004,59,261,,10.2307/4115859
2004,59,652,,10.2307/4110931
2004,59,291,,10.2307/4115863
2004,59,219,,10.2307/4115852
2004,59,331,,10.2307/4115876
2004,59,165,,10.2307/4111097
2004,59,73,,10.2307/4111076
2004,59,145,,10.2307/4111090
2004,59,117,,10.2307/4111082
2004,59,333,,10.2307/4115879
2004,59,149,,10.2307/4111091
2004,59,171,,10.2307/4111102
2004,59,161,,10.2307/4111095
2004,59,166,,10.2307/4111098
2004,59,650,,10.2307/4110929
2008,63,161,162,10.1007/s12225-007-9007-5
2008,63,143,149,10.1007/s12225-007-9001-y
2008,63,101,112,10.1007/s12225-007-9005-7
2008,63,121,129,10.1007/s12225-007-9008-4
2008,63,137,141,10.1007/s12225-007-9004-8
2008,63,17,40,10.1007/s12225-007-9013-7
2008,63,41,59,10.1007/s12225-007-9012-8
2008,63,151,154,10.1007/s12225-007-9010-x
2008,63,1,16,10.1007/s12225-008-9014-1
2008,63,61,73,10.1007/s12225-007-9009-3
2008,63,75,86,10.1007/s12225-007-9002-x
2008,63,155,159,10.1007/s12225-007-9003-9
2008,63,113,120,10.1007/s12225-007-9000-z
2008,63,87,99,10.1007/s12225-007-9006-6
2008,63,131,136,10.1007/s12225-007-9011-9
2008,63,243,246,10.1007/s12225-008-9018-x
2008,63,163,167,10.1007/s12225-008-9016-z
2008,63,251,260,10.1007/s12225-008-9037-7
2008,63,341,344,10.1007/s12225-008-9026-x
2008,63,247,250,10.1007/s12225-008-9022-1
2008,63,193,211,10.1007/s12225-008-9032-z
2008,63,277,287,10.1007/s12225-008-9015-0
2008,63,331,333,10.1007/s12225-008-9019-9
2008,63,213,226,10.1007/s12225-008-9034-x
2008,63,169,191,10.1007/s12225-008-9030-1
2008,63,345,346,10.1007/s12225-008-9027-9
2008,63,339,340,10.1007/s12225-008-9036-8
2008,63,315,318,10.1007/s12225-008-9021-2
2008,63,269,275,10.1007/s12225-008-9017-y
2008,63,351,351,10.1007/s12225-008-9025-y
2008,63,319,322,10.1007/s12225-008-9031-0
2008,63,261,268,10.1007/s12225-008-9028-8
2008,63,323,329,10.1007/s12225-008-9020-3
2008,63,335,338,10.1007/s12225-008-9038-6
2008,63,289,300,10.1007/s12225-008-9039-5
2008,63,309,314,10.1007/s12225-008-9024-z
2008,63,347,349,10.1007/s12225-008-9023-0
2008,63,353,359,10.1007/s12225-008-9029-7
2008,63,301,307,10.1007/s12225-008-9035-9
2008,63,227,241,10.1007/s12225-008-9033-y
2008,63,405,418,10.1007/s12225-008-9056-4
2008,63,519,520,10.1007/s12225-008-9052-8
2008,63,473,475,10.1007/s12225-008-9059-1
2008,63,507,509,10.1007/s12225-008-9046-6
2008,63,515,516,10.1007/s12225-008-9040-z
2008,63,385,400,10.1007/s12225-008-9064-4
2008,63,503,505,10.1007/s12225-008-9041-y
2008,63,467,469,10.1007/s12225-008-9067-1
2008,63,485,489,10.1007/s12225-008-9055-5
2008,63,477,479,10.1007/s12225-008-9061-7
2008,63,457,461,10.1007/s12225-008-9058-2
2008,63,495,497,10.1007/s12225-008-9049-3
2008,63,441,448,10.1007/s12225-008-9047-5
2008,63,481,483,10.1007/s12225-008-9069-z
2008,63,491,493,10.1007/s12225-008-9044-8
2008,63,401,403,10.1007/s12225-008-9065-3
2008,63,449,456,10.1007/s12225-008-9054-6
2008,63,433,440,10.1007/s12225-008-9062-6
2008,63,471,472,10.1007/s12225-008-9051-9
2008,63,499,501,10.1007/s12225-008-9042-x
2008,63,511,513,10.1007/s12225-008-9043-9
2008,63,517,517,10.1007/s12225-008-9050-x
2008,63,463,466,10.1007/s12225-008-9048-4
2008,63,361,383,10.1007/s12225-008-9053-7
2008,63,419,431,10.1007/s12225-008-9045-7
2008,63,601,611,10.1007/s12225-008-9081-3
2008,63,583,600,10.1007/s12225-008-9079-x
2008,63,679,680,10.1007/s12225-008-9078-y
2008,63,521,523,10.1007/s12225-008-9080-4
2008,63,661,664,10.1007/s12225-008-9075-1
2008,63,649,653,10.1007/s12225-008-9070-6
2008,63,565,581,10.1007/s12225-008-9066-2
2008,63,613,615,10.1007/s12225-008-9073-3
2008,63,681,683,10.1007/s12225-008-9083-1
2008,63,639,647,10.1007/s12225-008-9063-5
2008,63,617,624,10.1007/s12225-008-9060-8
2008,63,625,638,10.1007/s12225-008-9072-4
2008,63,669,673,10.1007/s12225-008-9071-5
2008,63,675,678,10.1007/s12225-008-9074-2
2008,63,665,667,10.1007/s12225-008-9076-0
2008,63,525,563,10.1007/s12225-008-9068-0
2008,63,655,659,10.1007/s12225-008-9077-z
2008,63,685,685,10.1007/s12225-008-9082-2
2009,64,1,1,10.1007/s12225-009-9101-y
2009,64,155,159,10.1007/s12225-008-9086-y
2009,64,135,146,10.1007/s12225-008-9091-1
2009,64,3,47,10.1007/s12225-009-9098-2
2009,64,171,174,10.1007/s12225-008-9087-x
2009,64,179,181,10.1007/s12225-008-9085-z
2009,64,183,194,10.1007/s12225-008-9084-0
2009,64,129,134,10.1007/s12225-009-9100-z
2009,64,95,121,10.1007/s12225-008-9095-x
2009,64,67,94,10.1007/s12225-009-9096-4
2009,64,147,153,10.1007/s12225-008-9094-y
2009,64,167,170,10.1007/s12225-008-9089-8
2009,64,195,196,10.1007/s12225-009-9099-1
2009,64,161,165,10.1007/s12225-008-9090-2
2009,64,57,65,10.1007/s12225-009-9097-3
2009,64,49,55,10.1007/s12225-008-9093-z
2009,64,123,128,10.1007/s12225-008-9092-0
2009,64,175,178,10.1007/s12225-008-9088-9
2009,64,197,233,10.1007/s12225-009-9112-8
2009,64,339,344,10.1007/s12225-009-9114-6
2009,64,333,338,10.1007/s12225-009-9116-4
2009,64,259,261,10.1007/s12225-009-9118-2
2009,64,327,331,10.1007/s12225-009-9102-x
2009,64,319,325,10.1007/s12225-009-9117-3
2009,64,285,289,10.1007/s12225-009-9109-3
2009,64,345,347,10.1007/s12225-009-9105-7
2009,64,291,294,10.1007/s12225-009-9120-8
2009,64,353,368,10.1007/s12225-009-9104-8
2009,64,263,270,10.1007/s12225-009-9113-7
2009,64,349,352,10.1007/s12225-009-9108-4
2009,64,307,312,10.1007/s12225-009-9106-6
2009,64,313,317,10.1007/s12225-009-9103-9
2009,64,301,305,10.1007/s12225-009-9119-1
2009,64,295,299,10.1007/s12225-009-9107-5
2009,64,279,284,10.1007/s12225-009-9121-7
2009,64,235,257,10.1007/s12225-009-9115-5
2009,64,271,277,10.1007/s12225-009-9110-x
2009,64,549,552,10.1007/s12225-009-9122-6
2009,64,543,547,10.1007/s12225-009-9143-1
2009,64,477,483,10.1007/s12225-009-9125-3
2009,64,583,586,10.1007/s12225-009-9149-8
2009,64,553,557,10.1007/s12225-009-9129-z
2009,64,401,427,10.1007/s12225-009-9123-5
2009,64,429,446,10.1007/s12225-009-9137-z
2009,64,579,580,10.1007/s12225-009-9130-6
2009,64,537,541,10.1007/s12225-009-9144-0
2009,64,525,536,10.1007/s12225-009-9111-9
2009,64,573,575,10.1007/s12225-009-9147-x
2009,64,491,493,10.1007/s12225-009-9141-3
2009,64,559,564,10.1007/s12225-009-9145-z
2009,64,513,523,10.1007/s12225-009-9131-5
2009,64,461,468,10.1007/s12225-009-9126-2
2009,64,485,489,10.1007/s12225-009-9124-4
2009,64,469,476,10.1007/s12225-009-9138-y
2009,64,577,578,10.1007/s12225-009-9136-0
2009,64,581,581,10.1007/s12225-009-9134-2
2009,64,447,459,10.1007/s12225-009-9127-1
2009,64,509,512,10.1007/s12225-009-9135-1
2009,64,495,502,10.1007/s12225-009-9139-x
2009,64,503,508,10.1007/s12225-009-9132-4
2009,64,565,571,10.1007/s12225-009-9140-4
2009,64,369,399,10.1007/s12225-009-9133-3
2009,64,701,704,10.1007/s12225-009-9142-2
2009,64,695,699,10.1007/s12225-009-9151-1
2009,64,681,684,10.1007/s12225-009-9152-0
2009,64,727,734,10.1007/s12225-009-9167-6
2009,64,713,717,10.1007/s12225-009-9146-y
2009,64,723,725,10.1007/s12225-009-9161-z
2009,64,689,693,10.1007/s12225-009-9160-0
2009,64,645,660,10.1007/s12225-009-9164-9
2009,64,747,750,10.1007/s12225-009-9168-5
2009,64,751,752,10.1007/s12225-009-9158-7
2009,64,709,712,10.1007/s12225-009-9166-7
2009,64,685,687,10.1007/s12225-009-9150-2
2009,64,661,671,10.1007/s12225-009-9157-8
2009,64,755,755,10.1007/s12225-009-9163-x
2009,64,735,738,10.1007/s12225-009-9154-y
2009,64,719,721,10.1007/s12225-009-9169-4
2009,64,627,644,10.1007/s12225-009-9155-x
2009,64,743,746,10.1007/s12225-009-9153-z
2009,64,705,708,10.1007/s12225-009-9159-6
2009,64,739,741,10.1007/s12225-009-9165-8
2009,64,673,679,10.1007/s12225-009-9148-9
2009,64,753,753,10.1007/s12225-009-9162-y
2009,64,587,625,10.1007/s12225-009-9156-9
2010,65,101,104,10.1007/s12225-010-9183-6
2010,65,127,131,10.1007/s12225-010-9190-7
2010,65,65,68,10.1007/s12225-010-9172-9
2010,65,83,88,10.1007/s12225-010-9180-9
2010,65,89,96,10.1007/s12225-010-9185-4
2010,65,1,1,10.1007/s12225-010-9191-6
2010,65,45,52,10.1007/s12225-010-9176-5
2010,65,69,72,10.1007/s12225-010-9182-7
2010,65,59,63,10.1007/s12225-010-9186-3
2010,65,3,20,10.1007/s12225-010-9188-1
2010,65,111,113,10.1007/s12225-010-9184-5
2010,65,73,76,10.1007/s12225-010-9173-8
2010,65,53,58,10.1007/s12225-010-9175-6
2010,65,29,35,10.1007/s12225-009-9170-y
2010,65,107,110,10.1007/s12225-010-9189-0
2010,65,115,121,10.1007/s12225-010-9178-3
2010,65,77,81,10.1007/s12225-010-9174-7
2010,65,37,43,10.1007/s12225-010-9187-2
2010,65,105,106,10.1007/s12225-010-9179-2
2010,65,97,100,10.1007/s12225-010-9181-8
2010,65,123,125,10.1007/s12225-010-9177-4
2010,65,21,28,10.1007/s12225-009-9171-x
2010,65,269,273,10.1007/s12225-010-9206-3
2010,65,205,207,10.1007/s12225-010-9200-9
2010,65,345,348,10.1007/s12225-010-9209-0
2010,65,209,220,10.1007/s12225-010-9203-6
2010,65,221,224,10.1007/s12225-010-9201-8
2010,65,341,343,10.1007/s12225-010-9197-0
2010,65,241,254,10.1007/s12225-010-9199-y
2010,65,133,135,10.1007/s12225-010-9211-6
2010,65,263,267,10.1007/s12225-010-9195-2
2010,65,337,339,10.1007/s12225-010-9204-5
2010,65,279,303,10.1007/s12225-010-9210-7
2010,65,349,350,10.1007/s12225-010-9192-5
2010,65,351,353,10.1007/s12225-010-9208-1
2010,65,255,261,10.1007/s12225-010-9205-4
2010,65,327,336,10.1007/s12225-010-9196-1
2010,65,323,325,10.1007/s12225-010-9194-3
2010,65,189,203,10.1007/s12225-010-9202-7
2010,65,225,232,10.1007/s12225-010-9213-4
2010,65,233,240,10.1007/s12225-010-9198-z
2010,65,305,310,10.1007/s12225-010-9212-5
2010,65,311,313,10.1007/s12225-010-9215-2
2010,65,137,188,10.1007/s12225-010-9214-3
2010,65,275,278,10.1007/s12225-010-9207-2
2010,65,315,321,10.1007/s12225-010-9193-4
2010,65,487,490,10.1007/s12225-010-9216-1
2010,65,469,474,10.1007/s12225-010-9222-3
2010,65,475,478,10.1007/s12225-010-9219-y
2010,65,443,447,10.1007/s12225-010-9226-z
2010,65,449,461,10.1007/s12225-010-9225-0
2010,65,421,433,10.1007/s12225-010-9227-y
2010,65,495,496,10.1007/s12225-010-9220-5
2010,65,435,441,10.1007/s12225-010-9229-9
2010,65,463,468,10.1007/s12225-010-9221-4
2010,65,355,399,10.1007/s12225-010-9223-2
2010,65,491,493,10.1007/s12225-010-9218-z
2010,65,479,485,10.1007/s12225-010-9228-x
2010,65,401,420,10.1007/s12225-010-9217-0
2010,65,497,500,10.1007/s12225-011-9249-0
2010,65,663,669,10.1007/s12225-011-9248-1
2010,65,561,576,10.1007/s12225-011-9253-4
2010,65,681,689,10.1007/s12225-011-9251-6
2010,65,555,560,10.1007/s12225-010-9238-8
2010,65,525,528,10.1007/s12225-011-9252-5
2010,65,643,648,10.1007/s12225-010-9242-z
2010,65,677,680,10.1007/s12225-010-9232-1
2010,65,655,662,10.1007/s12225-010-9233-0
2010,65,501,508,10.1007/s12225-010-9231-2
2010,65,649,654,10.1007/s12225-010-9241-0
2010,65,539,547,10.1007/s12225-011-9245-4
2010,65,595,601,10.1007/s12225-011-9246-3
2010,65,549,554,10.1007/s12225-011-9250-7
2010,65,691,709,10.1007/s12225-010-9236-x
2010,65,509,517,10.1007/s12225-011-9247-2
2010,65,583,594,10.1007/s12225-010-9237-9
2010,65,671,676,10.1007/s12225-010-9234-z
2010,65,519,524,10.1007/s12225-011-9244-5
2010,65,613,641,10.1007/s12225-010-9235-y
2010,65,529,538,10.1007/s12225-011-9243-6
2010,65,577,582,10.1007/s12225-010-9239-7
2010,65,603,611,10.1007/s12225-010-9240-1
2011,66,167,169,10.1007/s12225-010-9224-1
2011,66,101,110,10.1007/s12225-011-9267-y
2011,66,1,3,10.1007/s12225-011-9254-3
2011,66,143,148,10.1007/s12225-011-9258-z
2011,66,155,158,10.1007/s12225-011-9271-2
2011,66,49,81,10.1007/s12225-011-9266-z
2011,66,5,48,10.1007/s12225-011-9259-y
2011,66,187,190,10.1007/s12225-011-9273-0
2011,66,175,178,10.1007/s12225-011-9260-5
2011,66,123,132,10.1007/s12225-011-9269-9
2011,66,111,121,10.1007/s12225-011-9263-2
2011,66,163,165,10.1007/s12225-011-9264-1
2011,66,133,135,10.1007/s12225-011-9272-1
2011,66,191,194,10.1007/s12225-011-9270-3
2011,66,159,161,10.1007/s12225-011-9268-x
2011,66,179,182,10.1007/s12225-011-9274-z
2011,66,183,186,10.1007/s12225-011-9265-0
2011,66,83,99,10.1007/s12225-011-9257-0
2011,66,137,142,10.1007/s12225-011-9262-3
2011,66,195,198,10.1007/s12225-011-9261-4
2011,66,171,174,10.1007/s12225-011-9256-1
2011,66,149,153,10.1007/s12225-011-9255-2
2011,66,307,308,10.1007/s12225-011-9280-1
2011,66,289,294,10.1007/s12225-011-9279-7
2011,66,263,272,10.1007/s12225-011-9276-x
2011,66,227,240,10.1007/s12225-011-9285-9
2011,66,325,329,10.1007/s12225-011-9288-6
2011,66,281,287,10.1007/s12225-011-9283-y
2011,66,273,279,10.1007/s12225-011-9281-0
2011,66,199,226,10.1007/s12225-011-9282-z
2011,66,253,262,10.1007/s12225-011-9275-y
2011,66,309,324,10.1007/s12225-011-9289-5
2011,66,303,306,10.1007/s12225-011-9287-7
2011,66,299,301,10.1007/s12225-011-9284-x
2011,66,295,298,10.1007/s12225-011-9286-8
2011,66,241,251,10.1007/s12225-011-9277-9
2011,66,475,477,10.1007/s12225-011-9291-y
2011,66,463,470,10.1007/s12225-011-9290-z
2011,66,453,461,10.1007/s12225-011-9295-7
2011,66,441,445,10.1007/s12225-011-9296-6
2011,66,425,439,10.1007/s12225-011-9292-x
2011,66,367,404,10.1007/s12225-011-9293-9
2011,66,471,474,10.1007/s12225-011-9298-4
2011,66,447,451,10.1007/s12225-011-9297-5
2011,66,331,365,10.1007/s12225-011-9294-8
2011,66,405,423,10.1007/s12225-011-9299-3
2011,66,625,628,10.1007/s12225-011-9301-0
2011,66,581,585,10.1007/s12225-011-9304-x
2011,66,629,631,10.1007/s12225-011-9312-x
2011,66,565,569,10.1007/s12225-012-9317-0
2011,66,619,623,10.1007/s12225-012-9318-z
2011,66,545,555,10.1007/s12225-011-9306-8
